age,job_n,marital_n,education_n,default_n,housing_n,loan_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
28,4,1,4,0,1,0,58.0,2,-1.8,92.843,-50.0,1.556
44,1,0,1,0,0,0,227.0,2,1.4,94.465,-41.8,4.866
48,2,0,1,0,1,1,89.0,1,1.4,94.465,-41.8,4.866
50,4,0,4,0,0,0,158.0,1,1.4,94.465,-41.8,4.866
37,6,0,5,0,1,0,140.0,1,-0.1,93.2,-42.0,4.12
30,2,1,4,0,1,1,104.0,1,-1.8,92.893,-46.2,1.327
48,3,0,2,0,1,0,334.0,2,-1.8,92.893,-46.2,1.334
37,3,0,0,0,1,0,178.0,2,-1.8,92.893,-46.2,1.25
55,1,0,1,0,1,0,133.0,1,1.1,93.994,-36.4,4.857
31,2,1,1,0,0,0,133.0,3,1.4,93.918,-42.7,4.962
32,3,0,0,0,0,0,132.0,2,-0.1,93.2,-42.0,4.153
36,3,0,3,0,1,0,68.0,1,1.4,93.918,-42.7,4.963
50,6,0,5,0,0,0,644.5,4,-1.1,94.199,-37.5,0.878
39,2,0,5,0,1,0,36.0,3,1.4,94.465,-41.8,4.958
59,5,0,0,0,1,0,67.0,6,1.4,93.444,-36.1,4.965
48,2,0,5,0,1,0,321.0,3,1.4,93.444,-36.1,4.968
43,2,0,5,0,1,0,644.5,1,1.4,93.918,-42.7,4.962
76,5,0,5,0,1,0,258.0,1,-3.0,92.713,-33.0,0.721
47,6,2,5,0,0,0,89.0,2,1.1,93.994,-36.4,4.857
27,4,0,4,0,0,1,18.0,1,-1.8,93.369,-34.8,0.655
31,2,0,5,0,1,0,67.0,1,1.4,93.444,-36.1,4.964
45,1,0,2,0,1,0,644.5,2,1.4,93.444,-36.1,4.963
52,2,2,1,0,1,0,136.0,3,1.4,93.918,-42.7,4.961
53,4,0,5,0,1,1,405.0,6,1.4,93.444,-36.1,4.963
37,2,0,1,0,0,0,305.0,1,1.4,93.918,-42.7,4.955
33,2,0,5,0,0,0,122.0,4,1.1,93.994,-36.4,4.859
32,4,0,4,0,1,0,133.0,2,1.4,93.444,-36.1,4.968
46,2,0,0,0,0,0,232.0,1,1.1,93.994,-36.4,4.855
46,7,0,4,0,0,0,182.0,1,1.4,93.918,-42.7,4.961
39,3,0,5,0,0,0,156.0,1,-1.8,93.075,-47.1,1.41
31,4,1,4,0,1,0,270.0,1,-1.8,93.075,-47.1,1.41
33,2,2,1,0,0,0,277.0,1,1.1,93.994,-36.4,4.856
59,4,0,4,0,0,0,464.0,1,1.4,93.918,-42.7,4.962
33,3,1,3,0,1,0,155.0,3,1.1,93.994,-36.4,4.859
31,4,1,5,0,1,0,259.0,4,-1.8,92.893,-46.2,1.266
27,2,0,1,0,1,0,202.0,6,1.4,93.918,-42.7,4.957
39,2,1,1,0,1,0,130.0,3,-1.8,92.893,-46.2,1.27
48,4,0,4,0,0,0,106.0,1,-0.1,93.2,-42.0,4.191
60,5,0,1,0,0,0,123.0,1,-2.9,92.201,-31.4,0.883
30,1,1,1,0,1,0,451.0,1,-1.8,93.075,-47.1,1.405
32,2,0,5,0,1,1,131.0,1,-2.9,92.201,-31.4,0.881
54,3,0,1,0,0,0,344.0,1,-3.0,92.713,-33.0,0.717
40,8,1,5,0,1,0,644.5,3,1.4,93.918,-42.7,4.963
35,3,1,5,0,0,0,136.0,1,1.4,94.465,-41.8,4.865
54,5,0,0,0,1,0,420.0,1,-1.8,93.075,-47.1,1.405
33,3,0,0,0,0,0,53.0,1,-0.1,93.2,-42.0,4.076
32,4,1,5,0,1,1,644.5,5,-1.8,92.893,-46.2,1.25
29,3,0,3,0,1,1,419.0,1,-1.8,92.893,-46.2,1.266
28,2,1,1,0,0,1,254.0,2,1.4,93.918,-42.7,4.962
59,4,0,5,0,0,1,459.0,6,1.4,93.918,-42.7,4.962
24,1,1,1,0,0,0,401.0,2,1.1,93.994,-36.4,4.858
33,3,0,3,0,0,0,164.0,6,1.4,94.465,-41.8,4.864
49,4,0,4,0,1,0,232.0,1,1.1,93.994,-36.4,4.857
37,7,0,4,0,0,0,118.0,1,1.1,93.994,-36.4,4.857
51,5,2,0,0,1,1,94.0,1,-0.1,93.2,-42.0,4.191
38,2,2,1,0,0,0,326.0,1,-1.8,92.893,-46.2,1.344
40,1,0,1,0,0,0,51.0,1,-0.1,93.2,-42.0,4.153
34,1,0,1,0,1,1,165.0,2,1.4,94.465,-41.8,4.967
43,3,0,0,0,1,1,320.0,3,1.4,94.465,-41.8,4.962
32,4,0,4,0,0,0,486.0,1,-1.1,94.601,-49.5,0.959
45,3,0,3,0,0,0,408.0,3,1.1,93.994,-36.4,4.856
38,0,0,3,0,1,0,138.0,1,1.4,94.465,-41.8,4.866
31,3,0,3,0,0,0,109.0,1,1.1,93.994,-36.4,4.855
39,2,1,5,0,1,1,59.0,1,1.4,93.918,-42.7,4.963
30,2,0,5,0,0,1,71.0,2,1.4,94.465,-41.8,4.967
30,9,1,5,0,1,0,644.5,1,-1.8,93.075,-47.1,1.365
27,8,1,4,0,1,0,279.0,3,1.4,93.918,-42.7,4.962
32,8,1,5,0,1,0,66.0,3,-1.8,92.893,-46.2,1.299
38,3,0,4,0,0,0,291.0,1,1.4,94.465,-41.8,4.961
36,2,1,1,0,1,0,140.0,1,-1.8,93.075,-47.1,1.405
26,2,1,5,0,1,0,386.0,3,-1.1,94.199,-37.5,0.881
52,4,0,3,0,0,0,10.0,6,-0.1,93.2,-42.0,4.021
27,4,1,5,0,0,1,97.0,1,1.4,94.465,-41.8,4.864
28,10,1,1,0,0,1,472.0,1,-1.8,93.876,-40.0,0.69
48,1,0,4,0,0,0,10.0,6,-0.1,93.2,-42.0,4.021
32,1,0,1,0,1,0,74.0,1,-0.1,93.2,-42.0,4.12
46,3,0,3,0,1,0,190.0,1,1.4,93.918,-42.7,4.96
28,7,1,3,0,0,1,261.0,1,-1.7,94.027,-38.3,0.899
36,3,0,3,0,1,0,140.0,3,1.1,93.994,-36.4,4.86
46,3,1,5,0,0,0,644.5,2,-1.8,93.075,-47.1,1.405
36,2,1,5,0,0,0,327.0,1,-1.8,92.893,-46.2,1.264
32,4,1,5,0,1,0,118.0,2,1.4,93.444,-36.1,4.964
36,2,0,1,0,0,0,68.0,1,-1.8,92.893,-46.2,1.299
47,1,0,1,0,0,0,311.0,1,1.4,94.465,-41.8,4.962
50,6,2,5,0,1,0,183.0,1,-0.1,93.2,-42.0,4.021
51,1,0,5,0,0,1,135.0,3,1.4,93.444,-36.1,4.964
34,4,0,4,0,1,0,82.0,1,-0.1,93.2,-42.0,4.12
27,2,1,5,0,0,0,137.0,1,1.4,93.918,-42.7,4.961
43,3,0,2,0,0,0,192.0,1,1.4,94.465,-41.8,4.962
32,4,1,5,0,0,0,644.5,1,1.1,93.994,-36.4,4.858
35,2,0,5,0,1,0,403.0,1,1.4,93.918,-42.7,4.961
68,5,0,0,0,1,0,220.0,2,-1.7,94.055,-39.8,0.742
49,3,0,3,0,0,0,55.0,2,-1.8,92.893,-46.2,1.291
32,1,1,5,0,0,1,415.0,2,-1.7,94.215,-40.3,0.846
48,3,0,3,0,1,0,244.0,2,1.1,93.994,-36.4,4.86
63,5,0,0,0,0,0,87.0,4,-2.9,92.201,-31.4,0.883
33,3,0,3,0,1,1,110.0,2,1.1,93.994,-36.4,4.859
37,3,1,5,0,1,0,166.0,2,-1.8,92.893,-46.2,1.327
54,2,1,5,0,0,0,337.0,1,-1.8,92.893,-46.2,1.264
30,6,1,5,0,1,0,637.0,1,-1.8,92.893,-46.2,1.25
58,2,0,1,0,1,1,314.0,1,1.4,93.444,-36.1,4.968
38,2,0,1,0,1,1,373.0,3,-1.8,92.893,-46.2,1.291
36,2,1,5,0,1,0,247.0,2,1.4,94.465,-41.8,4.96
46,4,2,4,0,0,0,308.0,2,1.4,93.444,-36.1,4.964
56,6,0,3,0,0,0,584.0,1,-1.8,93.075,-47.1,1.423
50,1,0,3,0,1,1,256.0,3,1.4,93.444,-36.1,4.963
42,9,0,5,0,0,0,148.0,1,1.1,93.994,-36.4,4.858
32,2,1,5,0,1,0,644.5,4,-1.1,94.199,-37.5,0.879
31,2,0,1,0,0,0,160.0,5,1.4,93.918,-42.7,4.96
32,2,0,1,0,1,1,479.0,2,-3.0,92.713,-33.0,0.715
39,6,1,5,0,0,0,412.0,2,-1.8,92.893,-46.2,1.327
31,2,0,1,0,1,0,197.0,1,1.4,93.918,-42.7,4.963
34,1,0,4,0,1,1,18.0,6,-1.8,92.893,-46.2,1.327
41,4,1,4,0,1,0,57.0,5,1.4,93.444,-36.1,4.963
36,4,0,4,0,1,0,247.0,1,1.1,93.994,-36.4,4.86
49,6,0,5,0,1,0,153.0,1,-2.9,92.963,-40.8,1.266
43,2,0,5,0,0,0,104.0,1,-1.8,93.075,-47.1,1.365
32,3,0,2,0,1,0,16.0,6,1.4,94.465,-41.8,4.959
55,2,0,5,0,0,0,163.0,1,1.4,93.444,-36.1,4.967
52,0,0,2,0,1,0,208.0,1,1.4,93.444,-36.1,4.964
36,2,1,1,0,1,0,113.0,1,-3.4,92.431,-26.9,0.739
51,4,0,3,0,1,1,33.0,2,1.4,93.918,-42.7,4.962
45,6,0,0,0,1,0,100.0,1,1.1,93.994,-36.4,4.855
48,2,0,3,0,0,0,113.0,1,1.4,94.465,-41.8,4.958
47,6,0,1,0,1,0,86.0,2,-0.1,93.2,-42.0,4.12
57,2,2,3,0,1,1,518.0,4,1.4,93.918,-42.7,4.96
45,3,0,0,0,0,0,77.0,1,-1.8,92.893,-46.2,1.291
29,4,1,5,0,0,0,159.0,6,1.4,93.918,-42.7,4.957
34,4,1,4,0,0,0,138.0,1,-3.4,92.431,-26.9,0.74
41,3,0,4,0,0,0,124.0,1,-0.1,93.2,-42.0,4.153
31,4,0,4,0,1,0,157.0,6,1.1,93.994,-36.4,4.856
36,4,1,4,0,0,0,54.0,4,1.4,93.918,-42.7,4.958
31,4,0,3,0,0,0,500.0,3,1.4,93.918,-42.7,4.963
37,2,2,1,0,0,0,81.0,4,1.4,93.918,-42.7,4.961
37,4,1,5,0,0,0,226.0,1,1.1,93.994,-36.4,4.858
30,2,1,5,0,0,0,64.0,3,1.4,93.918,-42.7,4.962
54,3,0,0,0,0,1,299.0,1,1.4,93.444,-36.1,4.963
51,3,0,0,0,1,0,244.0,6,1.1,93.994,-36.4,4.856
55,2,0,1,0,0,0,163.0,2,-1.8,93.075,-47.1,1.423
31,3,0,3,0,1,0,644.5,4,1.4,94.465,-41.8,4.962
34,3,0,3,0,1,0,26.0,1,-1.8,92.893,-46.2,1.313
55,6,0,5,0,1,1,411.0,3,1.1,93.994,-36.4,4.857
34,6,0,5,0,0,0,363.0,2,-0.1,93.2,-42.0,4.12
38,2,1,5,0,0,1,266.0,2,-1.8,92.893,-46.2,1.327
37,6,0,1,0,1,0,125.0,1,1.4,93.444,-36.1,4.964
36,2,1,5,0,0,1,69.0,2,1.4,93.444,-36.1,4.963
33,3,0,2,0,1,0,134.0,1,-1.8,92.893,-46.2,1.281
32,3,2,3,0,0,0,13.0,6,1.4,94.465,-41.8,4.962
36,3,1,2,0,0,0,276.0,2,1.4,93.918,-42.7,4.96
18,10,1,0,0,1,0,154.0,1,-1.7,94.055,-39.8,0.737
28,3,0,1,0,0,0,216.0,1,1.4,94.465,-41.8,4.947
47,3,1,5,0,1,0,213.0,5,1.4,93.918,-42.7,4.961
45,8,0,5,0,0,0,18.0,5,-0.1,93.2,-42.0,4.021
38,2,0,5,0,1,1,62.0,1,1.4,93.444,-36.1,4.963
42,6,0,5,0,1,0,109.0,5,1.4,93.444,-36.1,4.968
39,7,1,3,0,1,0,254.0,1,1.1,93.994,-36.4,4.855
44,6,2,5,0,0,0,79.0,3,-1.8,92.893,-46.2,1.244
59,4,2,3,0,1,0,142.0,1,1.4,93.918,-42.7,4.963
39,0,0,0,0,1,0,135.0,2,-1.1,94.601,-49.5,0.972
46,6,0,0,0,0,0,319.0,6,1.1,93.994,-36.4,4.86
53,5,0,1,0,0,0,44.0,1,-1.8,93.075,-47.1,1.415
52,4,2,5,0,1,1,100.0,4,1.4,93.444,-36.1,4.967
35,2,1,5,0,0,0,209.0,2,1.1,93.994,-36.4,4.857
49,2,0,5,0,0,0,192.0,1,1.1,93.994,-36.4,4.856
28,2,0,1,0,1,0,201.0,1,-1.8,92.893,-46.2,1.281
24,1,1,1,0,1,0,644.5,1,-1.8,93.075,-47.1,1.423
52,4,0,4,0,0,0,160.0,6,1.1,93.994,-36.4,4.857
56,3,0,0,0,0,0,153.0,1,-1.8,93.075,-47.1,1.405
53,5,2,1,0,1,0,256.0,1,1.4,93.918,-42.7,4.962
57,9,0,5,0,0,0,384.0,4,1.4,93.918,-42.7,4.958
32,3,0,4,0,0,0,140.0,2,-1.8,93.075,-47.1,1.365
24,2,1,1,0,0,1,210.0,5,1.4,93.918,-42.7,4.961
35,2,1,5,0,1,0,424.0,2,-1.8,92.893,-46.2,1.244
52,2,2,5,0,1,0,143.0,5,-3.4,92.649,-30.1,0.715
45,4,1,4,0,1,0,293.0,3,1.4,94.465,-41.8,4.947
52,8,0,5,0,0,0,134.0,1,-0.1,93.2,-42.0,4.12
36,3,1,3,0,0,0,411.0,2,1.4,94.465,-41.8,4.961
50,4,0,4,0,1,0,18.0,6,1.4,94.465,-41.8,4.962
27,3,0,0,0,0,0,644.5,6,-1.8,92.893,-46.2,1.299
48,1,2,2,0,1,0,319.0,6,1.4,94.465,-41.8,4.961
38,0,0,1,0,1,0,335.0,5,1.4,93.918,-42.7,4.963
55,2,2,5,0,0,0,146.0,2,1.1,93.994,-36.4,4.856
51,6,2,5,0,1,0,154.0,3,-1.8,92.893,-46.2,1.327
53,4,0,4,0,1,0,264.0,1,1.1,93.994,-36.4,4.864
46,2,0,5,0,1,0,445.0,3,-2.9,92.201,-31.4,0.829
43,9,2,1,0,1,0,181.0,1,1.1,93.994,-36.4,4.857
52,0,0,0,0,1,0,84.0,3,1.1,93.994,-36.4,4.857
24,4,0,4,0,0,0,192.0,4,-1.7,94.215,-40.3,0.885
39,2,0,1,0,1,0,219.0,1,1.4,93.918,-42.7,4.959
56,5,2,5,0,1,0,164.0,1,-2.9,92.963,-40.8,1.266
47,9,0,5,0,0,0,644.5,2,1.4,94.465,-41.8,4.967
31,2,1,5,0,1,0,67.0,1,1.4,93.444,-36.1,4.968
49,2,2,2,0,0,0,295.0,2,-0.1,93.2,-42.0,4.153
58,4,0,0,0,1,0,525.0,1,-3.4,92.431,-26.9,0.74
40,4,0,4,0,1,0,505.0,3,1.4,93.444,-36.1,4.965
48,2,2,5,0,0,0,58.0,5,1.4,93.444,-36.1,4.965
56,5,2,0,0,1,0,10.0,6,1.4,94.465,-41.8,4.959
36,2,2,5,0,0,1,56.0,2,-0.1,93.2,-42.0,4.076
28,3,0,2,0,1,0,644.5,4,-1.8,92.893,-46.2,1.266
45,4,2,4,0,0,0,110.0,3,1.4,93.444,-36.1,4.968
46,3,0,4,0,0,0,98.0,2,-3.4,92.379,-29.8,0.797
38,4,0,4,0,0,0,80.0,4,1.1,93.994,-36.4,4.857
48,3,0,2,0,1,0,164.0,5,-1.8,92.893,-46.2,1.334
41,2,0,1,0,0,1,16.0,1,1.1,93.994,-36.4,4.857
35,2,1,1,0,1,0,59.0,2,1.1,93.994,-36.4,4.858
25,2,0,1,0,0,0,18.0,6,1.4,94.465,-41.8,4.961
28,3,1,3,0,0,0,550.0,1,1.4,94.465,-41.8,4.864
31,2,2,1,0,1,0,66.0,2,-1.8,92.893,-46.2,1.266
31,3,0,0,0,1,0,158.0,1,1.4,93.918,-42.7,4.963
33,3,2,0,0,0,0,86.0,3,-1.8,92.893,-46.2,1.281
32,2,0,5,0,1,0,394.0,1,-1.8,93.075,-47.1,1.365
34,3,1,1,0,0,0,71.0,5,-1.8,92.893,-46.2,1.25
55,9,2,5,0,0,0,345.0,6,1.4,93.918,-42.7,4.961
48,3,0,0,0,0,0,172.0,1,1.1,93.994,-36.4,4.855
33,2,0,1,0,1,0,310.0,1,1.4,93.918,-42.7,4.962
55,3,0,0,0,1,0,413.0,1,1.1,93.994,-36.4,4.857
35,1,2,1,0,0,1,176.0,2,1.1,93.994,-36.4,4.857
39,2,0,5,0,0,0,240.0,1,-0.1,93.2,-42.0,4.076
35,2,1,0,0,0,0,644.5,1,1.1,93.994,-36.4,4.856
49,1,0,1,0,1,0,122.0,1,1.4,93.918,-42.7,4.957
55,0,0,0,0,1,0,93.0,4,1.4,94.465,-41.8,4.961
27,1,0,3,0,1,0,162.0,2,1.1,93.994,-36.4,4.855
41,1,0,1,0,1,0,58.0,3,1.1,93.994,-36.4,4.864
26,1,1,1,0,0,0,461.0,1,1.1,93.994,-36.4,4.859
58,3,2,0,0,1,0,158.0,1,1.4,93.918,-42.7,4.958
45,3,0,0,0,1,0,164.0,2,1.1,93.994,-36.4,4.857
37,7,1,5,0,1,0,230.0,3,-0.1,93.2,-42.0,4.021
38,3,1,2,0,1,1,95.0,1,1.4,93.918,-42.7,4.963
44,3,0,2,0,0,1,244.0,2,-1.8,92.893,-46.2,1.327
39,2,0,5,0,1,1,604.0,2,1.4,93.918,-42.7,4.962
32,3,0,3,0,1,0,34.0,6,-1.8,92.893,-46.2,1.25
39,3,0,3,0,0,0,283.0,3,-1.8,92.893,-46.2,1.334
31,3,0,3,0,1,0,115.0,1,-0.1,93.2,-42.0,4.474
40,4,0,4,0,0,0,291.0,2,-0.1,93.2,-42.0,4.12
26,2,1,5,0,1,0,76.0,2,-1.8,92.893,-46.2,1.299
47,6,0,5,0,0,0,152.0,1,1.4,93.444,-36.1,4.968
30,3,0,4,0,0,0,332.0,1,-0.1,93.2,-42.0,4.12
47,2,1,5,0,1,0,119.0,1,-1.7,94.055,-39.8,0.702
31,3,1,1,0,0,0,325.0,1,-1.8,92.893,-46.2,1.25
38,2,0,3,0,1,0,150.0,1,1.1,93.994,-36.4,4.856
49,4,0,5,0,1,0,333.0,2,1.4,93.918,-42.7,4.962
42,3,0,3,0,0,1,141.0,1,-1.8,92.893,-46.2,1.266
30,9,0,4,0,1,0,644.5,3,1.4,94.465,-41.8,4.961
35,2,1,5,0,0,0,21.0,1,-1.8,92.893,-46.2,1.244
38,3,0,3,0,0,0,357.0,2,-1.8,93.075,-47.1,1.466
56,8,0,5,0,1,0,108.0,1,-0.1,93.2,-42.0,4.12
56,8,0,3,0,1,0,141.0,1,1.4,93.444,-36.1,4.963
38,2,1,5,0,1,1,6.0,1,-1.8,93.075,-47.1,1.405
50,3,0,3,0,0,0,77.0,2,1.1,93.994,-36.4,4.855
37,1,0,1,0,0,0,228.0,2,-1.8,92.893,-46.2,1.25
44,2,1,2,0,1,0,130.0,2,1.4,93.918,-42.7,4.968
56,7,0,4,0,0,0,323.0,3,-3.4,92.379,-29.8,0.762
23,6,1,5,0,0,1,49.0,1,1.4,93.918,-42.7,4.958
36,3,1,0,0,1,0,143.0,4,1.1,93.994,-36.4,4.857
33,7,0,1,0,0,1,227.0,1,-3.4,92.431,-26.9,0.742
32,2,1,5,0,1,0,61.0,2,1.4,93.444,-36.1,4.963
75,5,2,0,0,1,0,502.0,1,-3.4,92.431,-26.9,0.754
43,3,1,2,0,0,0,79.0,5,1.4,93.918,-42.7,4.968
28,3,0,0,0,0,1,337.0,1,-1.8,92.893,-46.2,1.291
35,3,1,1,0,0,0,117.0,3,1.4,93.918,-42.7,4.958
49,2,1,1,0,0,0,103.0,1,1.4,93.444,-36.1,4.964
39,4,2,1,0,1,0,15.0,6,-1.8,92.893,-46.2,1.25
33,2,1,5,0,0,1,186.0,4,1.4,93.918,-42.7,4.957
34,10,1,5,0,0,0,387.0,1,1.4,93.444,-36.1,4.968
35,3,0,4,0,1,1,65.0,1,1.1,93.994,-36.4,4.857
58,2,0,5,0,1,0,328.0,2,1.4,93.444,-36.1,4.965
36,1,1,2,0,1,1,501.0,2,1.1,93.994,-36.4,4.858
50,2,0,3,0,1,0,644.5,3,-1.8,93.749,-34.6,0.659
45,2,0,5,0,0,0,27.0,2,1.4,93.444,-36.1,4.963
32,8,1,5,0,1,0,93.0,4,-0.1,93.2,-42.0,4.076
25,3,1,1,0,1,0,330.0,2,-1.8,92.893,-46.2,1.266
46,2,2,1,0,1,0,372.0,1,-2.9,92.963,-40.8,1.26
55,8,0,3,0,1,0,604.0,1,-1.8,92.893,-46.2,1.344
28,6,0,5,0,0,0,371.0,2,1.1,93.994,-36.4,4.857
58,5,0,0,0,0,0,180.0,1,-3.4,92.379,-29.8,0.781
30,10,1,1,0,0,0,268.0,5,-1.8,92.843,-50.0,1.64
33,4,2,4,0,0,0,85.0,4,1.1,93.994,-36.4,4.859
37,6,0,5,0,1,1,71.0,4,-0.1,93.2,-42.0,4.153
43,4,0,4,0,0,0,67.0,4,1.4,93.444,-36.1,4.965
24,3,1,0,0,1,1,132.0,1,1.4,93.918,-42.7,4.963
29,3,1,3,0,0,0,190.0,1,1.4,93.918,-42.7,4.963
28,3,1,1,0,1,0,516.0,1,-1.8,92.893,-46.2,1.281
38,2,1,5,0,1,0,153.0,4,1.1,93.994,-36.4,4.857
41,3,0,2,0,1,0,37.0,3,1.1,93.994,-36.4,4.86
56,5,0,0,0,1,0,119.0,1,1.4,93.444,-36.1,4.963
54,3,0,0,0,0,0,49.0,2,-3.4,92.379,-29.8,0.741
39,7,1,5,0,0,1,243.0,1,1.1,93.994,-36.4,4.859
44,3,0,3,0,0,0,315.0,2,-1.8,92.893,-46.2,1.327
51,3,2,3,0,0,0,64.0,5,-1.8,92.893,-46.2,1.281
36,4,0,3,0,1,0,297.0,2,-1.8,92.893,-46.2,1.344
41,2,0,1,0,0,0,339.0,6,1.4,93.918,-42.7,4.962
45,7,0,3,0,1,0,129.0,1,-2.9,92.963,-40.8,1.266
45,2,0,5,0,0,0,239.0,1,1.4,93.444,-36.1,4.968
33,8,1,5,0,1,0,265.0,2,-1.8,93.369,-34.8,0.652
33,3,1,3,0,1,1,143.0,3,-1.8,92.893,-46.2,1.299
36,4,0,5,0,1,0,322.0,2,1.1,93.994,-36.4,4.856
27,10,1,5,0,1,0,235.0,2,1.4,94.465,-41.8,4.864
49,2,0,1,0,0,0,144.0,3,1.4,93.444,-36.1,4.97
61,5,0,1,0,1,0,644.5,4,-1.8,93.749,-34.6,0.642
51,3,0,0,0,1,0,586.0,1,1.4,93.444,-36.1,4.964
43,4,0,3,0,0,0,67.0,2,1.4,94.465,-41.8,4.959
57,5,0,0,0,0,0,76.0,2,1.4,94.465,-41.8,4.961
41,0,0,2,0,1,0,223.0,4,-1.8,92.893,-46.2,1.291
37,1,0,1,0,0,0,221.0,2,1.4,93.918,-42.7,4.96
58,5,0,1,0,1,0,159.0,1,-1.8,92.893,-46.2,1.344
48,4,0,4,0,1,0,237.0,2,1.1,93.994,-36.4,4.855
35,5,0,4,0,0,0,97.0,2,1.1,93.994,-36.4,4.857
49,9,0,1,0,0,0,123.0,1,-1.8,92.893,-46.2,1.344
31,2,0,5,0,0,0,211.0,2,1.4,93.918,-42.7,4.96
40,2,0,1,0,0,1,84.0,3,1.1,93.994,-36.4,4.864
39,0,0,0,0,0,0,69.0,2,1.1,93.994,-36.4,4.857
49,3,2,3,0,1,0,364.0,2,1.4,93.918,-42.7,4.963
33,2,2,1,0,1,0,290.0,1,1.1,93.994,-36.4,4.859
45,2,0,1,0,1,0,644.5,1,1.1,93.994,-36.4,4.86
54,6,0,1,0,0,0,229.0,5,-1.8,92.893,-46.2,1.299
27,4,1,5,0,1,0,224.0,2,1.4,94.465,-41.8,4.947
34,4,0,4,0,1,0,157.0,5,-1.1,94.199,-37.5,0.879
33,1,1,1,0,1,0,486.0,1,-1.7,94.027,-38.3,0.898
25,0,1,3,0,0,0,130.0,4,1.1,93.994,-36.4,4.859
42,2,0,1,0,0,0,644.5,2,1.1,93.994,-36.4,4.856
54,3,0,3,0,0,1,500.0,3,1.1,93.994,-36.4,4.858
29,4,0,4,0,0,0,64.0,1,1.1,93.994,-36.4,4.857
36,2,1,1,0,0,0,98.0,1,1.4,94.465,-41.8,4.961
38,6,0,5,0,0,0,195.0,2,1.1,93.994,-36.4,4.857
37,1,0,1,0,1,0,26.0,1,-1.8,92.893,-46.2,1.25
26,10,1,3,0,1,0,644.5,2,-1.8,92.893,-46.2,1.313
38,6,0,5,0,0,0,486.0,5,-2.9,92.469,-33.6,0.908
27,2,1,5,0,1,1,292.0,1,1.4,93.918,-42.7,4.961
47,4,1,5,0,0,0,117.0,2,1.4,93.918,-42.7,4.961
32,6,1,5,0,1,0,149.0,3,-1.8,92.893,-46.2,1.266
55,2,0,1,0,1,0,644.5,1,1.4,93.918,-42.7,4.962
44,4,0,4,0,0,0,72.0,2,-1.8,92.893,-46.2,1.299
32,2,1,5,0,0,0,179.0,6,1.4,94.465,-41.8,4.96
17,10,1,3,0,1,0,182.0,2,-2.9,92.201,-31.4,0.869
40,4,0,1,0,1,0,118.0,1,-0.1,93.2,-42.0,4.12
44,3,0,4,0,1,0,140.0,3,1.1,93.994,-36.4,4.857
25,4,1,5,0,1,0,38.0,1,1.1,93.994,-36.4,4.856
45,3,0,0,0,1,0,315.0,2,1.4,93.918,-42.7,4.961
34,4,1,5,0,0,0,136.0,2,1.4,93.444,-36.1,4.966
41,2,1,5,0,0,0,112.0,2,1.1,93.994,-36.4,4.857
46,2,0,1,0,1,0,82.0,3,1.4,93.444,-36.1,4.962
57,8,0,3,0,1,0,185.0,4,1.4,94.465,-41.8,4.959
34,2,1,5,0,0,0,114.0,1,1.4,93.444,-36.1,4.964
29,8,0,5,0,0,0,118.0,3,1.1,93.994,-36.4,4.86
56,5,0,4,0,1,0,384.0,4,1.4,93.444,-36.1,4.963
29,2,1,5,0,1,0,294.0,2,-1.7,94.055,-39.8,0.715
32,3,1,5,0,0,0,355.0,1,1.4,94.465,-41.8,4.864
32,4,1,4,0,1,0,97.0,2,-1.8,92.893,-46.2,1.334
35,2,0,5,0,0,0,181.0,5,1.4,93.444,-36.1,4.965
40,1,0,1,0,1,0,277.0,2,-1.8,93.075,-47.1,1.479
36,3,1,1,0,1,1,402.0,3,1.1,93.994,-36.4,4.857
32,3,2,5,0,1,0,59.0,1,-0.1,93.2,-42.0,4.076
27,2,0,1,0,0,0,572.0,1,-3.4,92.431,-26.9,0.744
53,2,0,1,0,1,0,50.0,2,-0.1,93.2,-42.0,4.021
49,2,1,5,0,1,0,244.0,3,1.4,94.465,-41.8,4.961
29,4,0,4,0,1,0,644.5,2,1.4,93.444,-36.1,4.962
33,3,1,0,0,1,0,39.0,3,-1.8,92.893,-46.2,1.313
80,5,2,0,0,1,0,378.0,4,-1.1,94.199,-37.5,0.879
33,2,0,5,0,0,0,179.0,1,-1.8,93.075,-47.1,1.365
23,3,1,1,0,0,0,104.0,2,-2.9,92.469,-33.6,1.007
50,6,0,5,0,1,0,93.0,4,1.1,93.994,-36.4,4.858
32,1,1,3,0,0,1,139.0,1,1.4,94.465,-41.8,4.866
29,6,1,5,0,0,0,170.0,2,1.1,93.994,-36.4,4.864
39,6,0,5,0,0,0,47.0,1,1.4,94.465,-41.8,4.967
30,2,0,5,0,0,0,250.0,2,-2.9,92.963,-40.8,1.262
27,2,1,5,0,0,0,149.0,1,1.4,93.918,-42.7,4.957
31,3,2,3,0,1,0,65.0,1,1.4,93.918,-42.7,4.957
41,8,0,5,0,0,0,100.0,2,-1.8,92.893,-46.2,1.334
65,8,0,4,0,0,0,110.0,3,-1.8,93.075,-47.1,1.405
37,8,2,3,0,1,0,343.0,2,-1.8,93.075,-47.1,1.415
39,3,0,2,0,0,0,198.0,1,1.1,93.994,-36.4,4.857
35,1,0,1,0,0,0,297.0,4,-1.8,92.893,-46.2,1.354
