age,job_n,education_n,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
57.0,2.0,5.0,101.0,2.0,1.4,93.444,-36.1,4.965,0
44.0,4.0,1.0,21.0,1.0,1.1,93.994,-36.4,4.855,0
45.0,3.0,2.0,55.0,1.0,1.4,94.465,-41.8,4.959,0
31.0,2.0,5.0,187.0,2.0,1.4,93.444,-36.1,4.964,0
37.0,3.0,2.0,65.0,3.0,1.4,93.918,-42.7,4.961,0
52.0,0.0,2.0,112.0,1.0,1.4,93.444,-36.1,4.966,0
48.0,2.0,3.0,517.0,3.0,1.1,93.994,-36.4,4.86,0
59.0,5.0,0.0,458.0,1.0,-3.4,92.379,-29.8,0.77,1
39.0,10.0,5.0,474.0,3.0,-2.9,92.963,-40.8,1.224,1
31.0,9.0,5.0,138.0,1.0,1.4,93.444,-36.1,4.966,0
51.0,8.0,0.0,189.0,1.0,-0.1,93.2,-42.0,4.191,0
32.0,1.0,1.0,97.0,1.0,-1.8,92.893,-46.2,1.266,0
42.0,1.0,1.0,226.0,2.0,1.1,93.994,-36.4,4.856,0
51.0,3.0,1.0,200.0,2.0,1.1,93.994,-36.4,4.857,0
30.0,4.0,4.0,644.5,2.0,-3.4,92.431,-26.9,0.722,1
35.0,6.0,5.0,400.0,1.0,-0.1,93.2,-42.0,4.12,0
32.0,4.0,5.0,132.0,3.0,-1.7,94.055,-39.8,0.754,0
34.0,6.0,5.0,416.0,4.0,1.4,93.918,-42.7,4.962,0
50.0,2.0,1.0,85.0,5.0,1.4,94.465,-41.8,4.961,0
48.0,8.0,4.0,644.5,2.0,1.4,93.918,-42.7,4.962,0
30.0,1.0,1.0,138.0,5.0,1.4,94.465,-41.8,4.959,0
47.0,2.0,5.0,262.0,1.0,1.1,93.994,-36.4,4.856,0
47.0,2.0,1.0,644.5,1.0,-1.8,92.893,-46.2,1.291,0
28.0,2.0,1.0,347.0,2.0,-1.8,92.843,-50.0,1.531,1
42.0,1.0,2.0,213.0,3.0,-1.8,93.075,-47.1,1.423,0
59.0,2.0,5.0,113.0,1.0,1.1,93.994,-36.4,4.857,0
66.0,5.0,0.0,175.0,1.0,-3.4,92.649,-30.1,0.714,1
31.0,3.0,3.0,280.0,6.0,1.4,93.918,-42.7,4.961,0
30.0,2.0,4.0,399.0,1.0,-1.8,92.893,-46.2,1.354,0
30.0,4.0,5.0,123.0,1.0,1.4,93.444,-36.1,4.968,0
78.0,5.0,0.0,644.5,1.0,-1.7,94.215,-40.3,0.87,1
38.0,4.0,4.0,644.5,1.0,1.4,93.444,-36.1,4.966,1
58.0,5.0,4.0,22.0,4.0,-0.1,93.2,-42.0,4.021,0
35.0,8.0,0.0,227.0,3.0,1.4,93.444,-36.1,4.967,0
42.0,3.0,3.0,75.0,5.0,1.4,94.465,-41.8,4.955,0
43.0,7.0,3.0,200.0,4.0,1.4,94.465,-41.8,4.961,0
29.0,4.0,1.0,536.0,1.0,1.4,93.444,-36.1,4.965,0
45.0,1.0,1.0,644.5,1.0,-0.1,93.2,-42.0,4.021,0
34.0,2.0,5.0,305.0,2.0,-1.8,93.075,-47.1,1.405,0
56.0,9.0,5.0,207.0,1.0,-1.8,93.075,-47.1,1.365,0
33.0,6.0,5.0,35.0,6.0,-1.8,92.893,-46.2,1.344,0
57.0,2.0,1.0,135.0,6.0,1.4,93.444,-36.1,4.965,0
42.0,2.0,5.0,298.0,2.0,1.4,94.465,-41.8,4.967,0
33.0,3.0,2.0,380.0,3.0,1.4,93.918,-42.7,4.96,0
35.0,4.0,1.0,107.0,1.0,1.4,93.444,-36.1,4.964,0
49.0,2.0,3.0,282.0,3.0,1.1,93.994,-36.4,4.857,0
42.0,2.0,1.0,8.0,2.0,-0.1,93.2,-42.0,4.021,0
53.0,9.0,3.0,345.0,1.0,1.1,93.994,-36.4,4.858,0
33.0,8.0,3.0,151.0,1.0,1.4,93.918,-42.7,4.963,0
50.0,3.0,3.0,16.0,1.0,1.4,93.918,-42.7,4.962,0
32.0,2.0,5.0,221.0,6.0,1.4,93.444,-36.1,4.963,0
56.0,5.0,1.0,235.0,1.0,1.4,93.444,-36.1,4.966,0
45.0,0.0,4.0,210.0,3.0,1.4,94.465,-41.8,4.866,0
31.0,4.0,5.0,146.0,2.0,-1.1,94.601,-49.5,0.982,0
36.0,3.0,2.0,145.0,4.0,1.1,93.994,-36.4,4.857,0
30.0,3.0,3.0,262.0,1.0,1.4,93.918,-42.7,4.963,0
39.0,7.0,1.0,241.0,1.0,1.1,93.994,-36.4,4.855,0
55.0,6.0,4.0,368.0,2.0,1.4,94.465,-41.8,4.961,0
53.0,3.0,0.0,63.0,2.0,-1.8,92.893,-46.2,1.299,0
46.0,2.0,5.0,335.0,1.0,-1.8,93.369,-34.8,0.65,1
33.0,2.0,5.0,164.0,3.0,-1.8,92.893,-46.2,1.266,0
59.0,1.0,1.0,542.0,3.0,-1.8,93.075,-47.1,1.453,0
30.0,1.0,1.0,405.0,1.0,-1.8,92.893,-46.2,1.299,0
37.0,9.0,3.0,277.0,1.0,-1.8,92.893,-46.2,1.299,0
27.0,10.0,5.0,644.5,3.0,1.1,93.994,-36.4,4.864,0
36.0,4.0,4.0,146.0,2.0,-2.9,92.963,-40.8,1.268,1
44.0,2.0,1.0,281.0,2.0,1.4,93.918,-42.7,4.968,0
57.0,5.0,1.0,238.0,2.0,1.1,93.994,-36.4,4.857,0
44.0,9.0,0.0,48.0,2.0,1.4,94.465,-41.8,4.961,0
31.0,4.0,4.0,131.0,1.0,-1.8,93.075,-47.1,1.498,0
24.0,3.0,3.0,385.0,2.0,1.1,93.994,-36.4,4.864,0
59.0,5.0,0.0,152.0,4.0,-3.4,92.431,-26.9,0.72,0
57.0,0.0,1.0,230.0,4.0,-2.9,92.963,-40.8,1.26,0
31.0,0.0,1.0,125.0,3.0,1.4,93.918,-42.7,4.963,0
35.0,6.0,5.0,66.0,2.0,1.4,93.444,-36.1,4.965,0
41.0,4.0,4.0,108.0,1.0,-0.1,93.2,-42.0,4.191,0
36.0,4.0,5.0,235.0,4.0,-1.8,92.893,-46.2,1.327,0
30.0,8.0,4.0,132.0,1.0,1.4,93.444,-36.1,4.964,0
38.0,3.0,5.0,215.0,1.0,1.1,93.994,-36.4,4.856,0
41.0,3.0,2.0,220.0,1.0,-1.8,92.893,-46.2,1.327,0
35.0,4.0,5.0,378.0,1.0,-1.8,93.075,-47.1,1.405,0
82.0,0.0,0.0,279.0,3.0,-1.1,94.199,-37.5,0.877,1
53.0,3.0,5.0,341.0,6.0,1.4,93.918,-42.7,4.961,0
31.0,2.0,4.0,291.0,2.0,-1.8,93.876,-40.0,0.692,1
56.0,5.0,4.0,147.0,3.0,1.4,93.444,-36.1,4.965,0
38.0,3.0,3.0,644.5,2.0,1.4,93.918,-42.7,4.963,1
45.0,2.0,1.0,192.0,6.0,1.4,94.465,-41.8,4.864,0
29.0,2.0,5.0,359.0,1.0,1.4,94.465,-41.8,4.96,0
40.0,2.0,5.0,490.0,1.0,1.4,93.918,-42.7,4.961,0
27.0,4.0,5.0,223.0,2.0,-1.1,94.601,-49.5,1.043,0
45.0,1.0,1.0,136.0,6.0,1.1,93.994,-36.4,4.864,0
28.0,2.0,5.0,179.0,2.0,1.4,93.918,-42.7,4.963,0
60.0,0.0,1.0,74.0,1.0,1.1,93.994,-36.4,4.858,0
49.0,1.0,1.0,146.0,1.0,1.4,93.918,-42.7,4.962,0
40.0,6.0,5.0,106.0,2.0,-0.1,93.2,-42.0,4.021,0
31.0,4.0,4.0,331.0,6.0,1.4,93.444,-36.1,4.963,0
47.0,2.0,5.0,140.0,1.0,-2.9,92.963,-40.8,1.206,0
25.0,1.0,1.0,479.0,6.0,1.4,93.918,-42.7,4.955,1
27.0,1.0,5.0,22.0,6.0,-1.8,92.893,-46.2,1.244,0
51.0,3.0,2.0,518.0,2.0,1.1,93.994,-36.4,4.857,0
43.0,6.0,5.0,408.0,1.0,-3.4,92.431,-26.9,0.744,0
50.0,2.0,0.0,8.0,6.0,-1.8,92.893,-46.2,1.244,0
75.0,5.0,0.0,109.0,1.0,-1.8,93.075,-47.1,1.405,1
53.0,2.0,5.0,320.0,3.0,1.4,93.918,-42.7,4.962,0
38.0,3.0,1.0,263.0,1.0,-1.1,94.199,-37.5,0.879,1
32.0,8.0,2.0,644.5,3.0,-1.8,92.893,-46.2,1.354,0
53.0,6.0,5.0,198.0,2.0,-1.8,93.749,-34.6,0.64,0
46.0,2.0,1.0,148.0,6.0,1.4,94.465,-41.8,4.864,0
28.0,9.0,3.0,73.0,1.0,1.1,93.994,-36.4,4.86,0
33.0,1.0,1.0,155.0,2.0,1.1,93.994,-36.4,4.855,0
33.0,0.0,4.0,110.0,1.0,1.4,93.444,-36.1,4.964,0
30.0,2.0,5.0,13.0,6.0,1.4,93.444,-36.1,4.962,0
55.0,0.0,5.0,286.0,1.0,1.1,93.994,-36.4,4.857,0
28.0,4.0,5.0,148.0,1.0,-1.8,93.749,-34.6,0.663,0
31.0,1.0,1.0,543.0,6.0,1.1,93.994,-36.4,4.86,0
48.0,8.0,5.0,191.0,2.0,1.4,93.918,-42.7,4.962,0
30.0,2.0,1.0,27.0,6.0,-1.8,92.893,-46.2,1.299,0
32.0,3.0,2.0,203.0,3.0,-0.1,93.2,-42.0,4.153,0
27.0,10.0,1.0,131.0,1.0,-2.9,92.201,-31.4,0.884,0
52.0,2.0,5.0,227.0,2.0,-1.8,93.876,-40.0,0.677,0
28.0,3.0,3.0,278.0,2.0,1.4,93.918,-42.7,4.957,0
38.0,9.0,5.0,137.0,1.0,-1.8,93.075,-47.1,1.41,0
39.0,1.0,3.0,219.0,3.0,-0.1,93.2,-42.0,4.153,0
46.0,2.0,1.0,196.0,3.0,-1.8,92.893,-46.2,1.244,0
57.0,4.0,5.0,159.0,1.0,1.4,93.444,-36.1,4.963,0
57.0,5.0,0.0,57.0,2.0,1.4,93.444,-36.1,4.964,0
41.0,1.0,1.0,644.5,2.0,-1.8,92.893,-46.2,1.299,0
40.0,7.0,0.0,146.0,1.0,1.1,93.994,-36.4,4.856,0
43.0,3.0,0.0,35.0,1.0,1.4,94.465,-41.8,4.959,0
36.0,3.0,0.0,227.0,2.0,-1.8,92.893,-46.2,1.327,0
56.0,3.0,5.0,508.0,1.0,1.1,93.994,-36.4,4.858,0
28.0,3.0,2.0,400.0,1.0,1.4,93.918,-42.7,4.957,0
27.0,1.0,1.0,75.0,1.0,1.1,93.994,-36.4,4.855,0
28.0,1.0,5.0,260.0,2.0,1.1,93.994,-36.4,4.859,0
32.0,1.0,1.0,644.5,3.0,-1.8,93.075,-47.1,1.435,0
18.0,10.0,5.0,72.0,2.0,-3.4,92.379,-29.8,0.809,0
51.0,3.0,3.0,202.0,3.0,1.4,93.444,-36.1,4.965,0
41.0,9.0,0.0,89.0,2.0,1.4,93.918,-42.7,4.959,0
58.0,5.0,4.0,165.0,2.0,1.4,93.918,-42.7,4.959,0
58.0,3.0,0.0,451.0,2.0,-1.8,92.893,-46.2,1.291,0
55.0,5.0,1.0,342.0,1.0,1.1,93.994,-36.4,4.857,0
48.0,5.0,0.0,644.5,2.0,1.4,93.918,-42.7,4.962,0
41.0,4.0,5.0,87.0,3.0,1.4,93.444,-36.1,4.965,0
41.0,3.0,3.0,148.0,2.0,-1.8,93.075,-47.1,1.405,0
32.0,3.0,4.0,333.0,1.0,-1.8,92.893,-46.2,1.244,0
55.0,1.0,1.0,336.0,1.0,-1.8,92.893,-46.2,1.244,0
39.0,6.0,5.0,370.0,1.0,-1.8,93.075,-47.1,1.41,0
50.0,4.0,5.0,162.0,2.0,1.1,93.994,-36.4,4.855,0
53.0,2.0,5.0,124.0,2.0,1.4,93.918,-42.7,4.962,0
33.0,3.0,3.0,502.0,2.0,-1.8,92.893,-46.2,1.266,0
32.0,4.0,1.0,98.0,3.0,1.4,93.444,-36.1,4.963,0
34.0,2.0,5.0,146.0,3.0,1.4,94.465,-41.8,4.96,0
34.0,1.0,1.0,644.5,2.0,-1.8,92.893,-46.2,1.327,1
35.0,2.0,5.0,398.0,1.0,1.4,93.444,-36.1,4.963,0
81.0,5.0,0.0,158.0,1.0,-1.1,94.601,-49.5,0.987,0
25.0,1.0,1.0,164.0,1.0,1.4,93.918,-42.7,4.957,0
38.0,3.0,5.0,176.0,1.0,1.4,93.918,-42.7,4.962,0
41.0,9.0,1.0,70.0,1.0,1.4,93.918,-42.7,4.962,0
30.0,3.0,2.0,97.0,4.0,1.1,93.994,-36.4,4.857,0
39.0,6.0,1.0,271.0,1.0,1.4,93.444,-36.1,4.965,0
31.0,1.0,1.0,236.0,1.0,-1.8,92.893,-46.2,1.327,0
23.0,10.0,1.0,143.0,2.0,-1.8,92.893,-46.2,1.266,0
28.0,2.0,1.0,175.0,1.0,1.1,93.994,-36.4,4.856,0
56.0,9.0,5.0,148.0,4.0,1.1,93.994,-36.4,4.857,0
64.0,5.0,5.0,171.0,3.0,-2.9,92.201,-31.4,0.849,0
40.0,4.0,3.0,257.0,1.0,1.1,93.994,-36.4,4.86,0
55.0,2.0,4.0,68.0,4.0,1.4,93.918,-42.7,4.962,0
58.0,5.0,5.0,144.0,2.0,-1.8,93.369,-34.8,0.646,0
45.0,4.0,4.0,83.0,2.0,1.4,93.444,-36.1,4.963,0
43.0,3.0,0.0,50.0,1.0,-1.8,92.893,-46.2,1.327,0
26.0,3.0,2.0,18.0,1.0,1.4,94.465,-41.8,4.864,0
55.0,1.0,1.0,45.0,6.0,-1.8,93.075,-47.1,1.405,0
38.0,4.0,4.0,386.0,2.0,-1.1,94.199,-37.5,0.879,1
22.0,10.0,1.0,14.0,3.0,-1.8,93.075,-47.1,1.405,0
41.0,4.0,5.0,133.0,2.0,1.4,93.444,-36.1,4.966,0
56.0,3.0,0.0,482.0,1.0,1.1,93.994,-36.4,4.858,0
41.0,3.0,0.0,302.0,1.0,-1.8,92.893,-46.2,1.25,0
36.0,9.0,5.0,107.0,6.0,1.4,93.918,-42.7,4.968,0
39.0,2.0,5.0,195.0,1.0,-0.1,93.2,-42.0,4.021,0
25.0,4.0,5.0,346.0,2.0,-1.8,92.893,-46.2,1.354,0
34.0,2.0,5.0,196.0,2.0,-3.0,92.713,-33.0,0.707,1
56.0,4.0,5.0,240.0,3.0,1.1,93.994,-36.4,4.857,0
60.0,5.0,4.0,454.0,5.0,1.4,93.918,-42.7,4.961,1
31.0,2.0,5.0,265.0,1.0,-2.9,92.201,-31.4,0.883,1
46.0,2.0,1.0,345.0,2.0,-1.8,93.075,-47.1,1.453,0
28.0,3.0,2.0,364.0,2.0,-1.8,92.893,-46.2,1.354,0
41.0,2.0,1.0,118.0,3.0,1.4,94.465,-41.8,4.865,0
57.0,4.0,3.0,94.0,1.0,1.4,93.918,-42.7,4.961,0
38.0,4.0,4.0,110.0,1.0,-1.8,93.075,-47.1,1.365,0
57.0,3.0,0.0,62.0,2.0,1.4,94.465,-41.8,4.959,0
43.0,7.0,5.0,87.0,3.0,-0.1,93.2,-42.0,4.076,0
37.0,1.0,2.0,175.0,5.0,-1.8,92.893,-46.2,1.291,0
35.0,4.0,1.0,92.0,2.0,1.4,94.465,-41.8,4.865,0
46.0,0.0,1.0,130.0,1.0,1.4,93.444,-36.1,4.97,0
32.0,1.0,3.0,78.0,1.0,-1.8,92.893,-46.2,1.266,0
28.0,2.0,5.0,153.0,1.0,-2.9,92.201,-31.4,0.879,0
40.0,6.0,5.0,88.0,2.0,1.4,94.465,-41.8,4.958,0
86.0,5.0,0.0,130.0,1.0,-3.4,92.431,-26.9,0.74,0
57.0,5.0,0.0,65.0,5.0,1.4,93.918,-42.7,4.962,0
23.0,3.0,0.0,102.0,6.0,-1.8,92.893,-46.2,1.25,0
59.0,5.0,1.0,222.0,1.0,1.4,94.465,-41.8,4.866,0
48.0,3.0,0.0,92.0,3.0,-1.8,92.893,-46.2,1.244,0
55.0,3.0,0.0,32.0,4.0,1.4,94.465,-41.8,4.959,0
44.0,3.0,2.0,288.0,1.0,-1.8,92.893,-46.2,1.334,0
31.0,2.0,1.0,398.0,1.0,-1.8,93.075,-47.1,1.365,0
55.0,0.0,0.0,232.0,5.0,1.4,93.444,-36.1,4.965,0
39.0,4.0,4.0,23.0,6.0,1.4,93.444,-36.1,4.962,0
20.0,10.0,0.0,278.0,4.0,-1.8,93.749,-34.6,0.644,1
32.0,2.0,4.0,6.0,4.0,-1.8,92.893,-46.2,1.25,0
51.0,2.0,5.0,116.0,3.0,-2.9,92.469,-33.6,0.921,0
25.0,10.0,5.0,116.0,3.0,-2.9,92.469,-33.6,1.048,0
44.0,3.0,3.0,309.0,1.0,-1.8,92.893,-46.2,1.299,0
32.0,6.0,5.0,107.0,1.0,-3.4,92.649,-30.1,0.716,0
33.0,4.0,4.0,74.0,2.0,1.4,93.444,-36.1,4.962,0
56.0,2.0,5.0,158.0,1.0,-1.8,93.749,-34.6,0.635,0
59.0,2.0,4.0,477.0,1.0,-2.9,92.201,-31.4,0.883,0
26.0,2.0,1.0,371.0,2.0,-3.4,92.649,-30.1,0.715,0
71.0,5.0,4.0,185.0,2.0,-1.1,94.601,-49.5,0.977,0
59.0,5.0,0.0,247.0,1.0,1.1,93.994,-36.4,4.86,0
30.0,2.0,5.0,282.0,2.0,1.4,93.918,-42.7,4.961,0
57.0,4.0,1.0,161.0,1.0,-1.8,92.893,-46.2,1.299,0
47.0,3.0,0.0,223.0,1.0,1.1,93.994,-36.4,4.857,0
57.0,8.0,5.0,208.0,3.0,-0.1,93.2,-42.0,4.021,0
35.0,3.0,2.0,64.0,1.0,1.4,94.465,-41.8,4.865,0
37.0,4.0,4.0,63.0,1.0,-1.8,92.893,-46.2,1.327,0
42.0,9.0,5.0,204.0,1.0,1.1,93.994,-36.4,4.855,0
43.0,7.0,3.0,39.0,6.0,1.4,93.918,-42.7,4.962,0
38.0,2.0,1.0,284.0,1.0,-1.8,93.075,-47.1,1.445,0
36.0,7.0,5.0,189.0,3.0,1.4,93.918,-42.7,4.968,0
53.0,3.0,3.0,91.0,3.0,1.4,94.465,-41.8,4.961,0
30.0,6.0,5.0,217.0,2.0,1.4,93.918,-42.7,4.963,0
55.0,2.0,5.0,82.0,3.0,1.4,93.444,-36.1,4.965,0
27.0,1.0,1.0,152.0,1.0,-1.8,92.893,-46.2,1.334,0
30.0,1.0,1.0,102.0,3.0,-1.8,92.893,-46.2,1.25,0
57.0,5.0,5.0,529.0,4.0,1.1,93.994,-36.4,4.859,0
48.0,4.0,4.0,644.5,1.0,-3.4,92.379,-29.8,0.797,0
32.0,4.0,4.0,35.0,1.0,1.4,93.918,-42.7,4.968,0
30.0,3.0,5.0,235.0,2.0,-3.4,92.649,-30.1,0.715,0
58.0,2.0,5.0,644.5,1.0,-0.1,93.2,-42.0,4.021,1
74.0,5.0,4.0,239.0,3.0,-1.1,94.767,-50.8,1.028,0
55.0,5.0,0.0,129.0,1.0,1.1,93.994,-36.4,4.856,0
27.0,4.0,3.0,171.0,6.0,1.4,93.918,-42.7,4.957,0
33.0,2.0,1.0,202.0,1.0,-1.1,94.199,-37.5,0.879,1
31.0,1.0,1.0,50.0,2.0,-1.8,92.893,-46.2,1.327,0
48.0,2.0,5.0,63.0,3.0,-0.1,93.2,-42.0,4.153,0
37.0,3.0,1.0,138.0,3.0,1.4,94.465,-41.8,4.961,0
38.0,2.0,1.0,90.0,2.0,1.4,93.444,-36.1,4.965,0
26.0,3.0,3.0,184.0,3.0,1.4,94.465,-41.8,4.961,0
25.0,2.0,3.0,14.0,6.0,1.4,93.918,-42.7,4.968,0
30.0,2.0,5.0,83.0,1.0,-2.9,92.201,-31.4,0.881,0
61.0,5.0,5.0,249.0,2.0,-2.9,92.201,-31.4,0.859,1
30.0,10.0,5.0,332.0,2.0,-2.9,92.469,-33.6,0.908,1
35.0,2.0,5.0,134.0,3.0,1.4,94.465,-41.8,4.865,0
35.0,10.0,5.0,79.0,2.0,-3.4,92.431,-26.9,0.742,1
23.0,2.0,1.0,220.0,1.0,1.4,93.918,-42.7,4.962,0
31.0,4.0,4.0,27.0,6.0,1.4,93.444,-36.1,4.963,0
59.0,5.0,0.0,571.0,1.0,1.1,93.994,-36.4,4.857,0
36.0,2.0,1.0,59.0,6.0,1.4,94.465,-41.8,4.961,0
38.0,7.0,1.0,597.0,3.0,1.1,93.994,-36.4,4.857,0
34.0,3.0,3.0,344.0,4.0,1.1,93.994,-36.4,4.859,0
36.0,2.0,5.0,71.0,4.0,-0.1,93.2,-42.0,4.12,0
52.0,1.0,1.0,108.0,4.0,-1.8,92.893,-46.2,1.266,0
55.0,3.0,0.0,109.0,2.0,-1.8,92.893,-46.2,1.291,0
31.0,2.0,1.0,246.0,1.0,1.1,93.994,-36.4,4.857,0
57.0,0.0,0.0,105.0,1.0,-0.1,93.2,-42.0,4.021,0
27.0,2.0,5.0,51.0,1.0,1.4,93.918,-42.7,4.962,0
52.0,2.0,1.0,157.0,2.0,-0.1,93.2,-42.0,4.021,0
32.0,2.0,5.0,226.0,2.0,1.4,93.918,-42.7,4.962,0
46.0,1.0,1.0,211.0,2.0,-1.8,93.075,-47.1,1.466,0
42.0,4.0,3.0,442.0,6.0,1.4,94.465,-41.8,4.961,1
53.0,2.0,5.0,240.0,2.0,1.4,93.918,-42.7,4.962,0
31.0,4.0,1.0,435.0,1.0,-0.1,93.2,-42.0,4.076,0
43.0,4.0,4.0,119.0,2.0,1.4,94.465,-41.8,4.866,0
41.0,2.0,1.0,170.0,1.0,1.4,93.444,-36.1,4.967,0
29.0,2.0,1.0,644.5,2.0,-1.8,92.893,-46.2,1.327,1
41.0,3.0,0.0,52.0,1.0,1.1,93.994,-36.4,4.86,0
26.0,3.0,1.0,208.0,2.0,-3.4,92.649,-30.1,0.714,1
35.0,1.0,4.0,644.5,1.0,1.1,93.994,-36.4,4.856,0
26.0,4.0,5.0,523.0,1.0,1.1,93.994,-36.4,4.857,0
45.0,6.0,5.0,113.0,2.0,1.4,93.444,-36.1,4.964,0
30.0,2.0,5.0,573.0,1.0,1.1,93.994,-36.4,4.858,0
38.0,4.0,4.0,72.0,1.0,1.4,93.918,-42.7,4.962,0
40.0,4.0,1.0,115.0,3.0,-2.9,92.201,-31.4,0.821,0
30.0,2.0,5.0,266.0,1.0,1.1,93.994,-36.4,4.856,0
37.0,6.0,5.0,107.0,1.0,1.1,93.994,-36.4,4.859,0
37.0,4.0,3.0,46.0,3.0,1.1,93.994,-36.4,4.857,0
44.0,2.0,5.0,10.0,6.0,1.1,93.994,-36.4,4.856,0
36.0,3.0,3.0,422.0,1.0,-1.8,92.893,-46.2,1.299,0
52.0,0.0,0.0,644.5,1.0,1.4,93.918,-42.7,4.962,0
35.0,6.0,5.0,644.5,2.0,1.4,94.465,-41.8,4.967,1
29.0,2.0,5.0,245.0,1.0,-1.8,93.075,-47.1,1.445,1
32.0,4.0,4.0,329.0,1.0,-2.9,92.963,-40.8,1.268,0
27.0,2.0,5.0,200.0,6.0,-1.7,94.215,-40.3,0.827,0
33.0,1.0,1.0,105.0,1.0,-0.1,93.2,-42.0,4.153,0
42.0,2.0,5.0,68.0,2.0,1.4,93.444,-36.1,4.967,0
39.0,3.0,3.0,113.0,6.0,1.4,93.918,-42.7,4.957,0
53.0,2.0,1.0,45.0,1.0,-1.8,92.893,-46.2,1.25,0
52.0,8.0,5.0,322.0,1.0,-2.9,92.963,-40.8,1.26,1
33.0,6.0,5.0,47.0,1.0,-0.1,93.2,-42.0,4.153,0
31.0,3.0,3.0,161.0,5.0,-1.8,92.893,-46.2,1.291,0
32.0,3.0,4.0,644.5,1.0,1.1,93.994,-36.4,4.855,1
47.0,6.0,5.0,469.0,2.0,-1.8,92.893,-46.2,1.344,0
31.0,1.0,4.0,202.0,2.0,1.4,94.465,-41.8,4.959,0
31.0,6.0,5.0,466.0,1.0,-0.1,93.2,-42.0,4.153,0
28.0,3.0,3.0,210.0,2.0,1.4,94.465,-41.8,4.96,0
43.0,3.0,0.0,264.0,1.0,-1.8,92.893,-46.2,1.281,0
43.0,2.0,5.0,418.0,1.0,-2.9,92.963,-40.8,1.262,0
56.0,5.0,4.0,139.0,2.0,1.4,93.444,-36.1,4.965,0
28.0,1.0,3.0,396.0,3.0,-1.8,92.893,-46.2,1.266,1
29.0,2.0,5.0,14.0,5.0,1.4,93.444,-36.1,4.966,0
35.0,3.0,0.0,291.0,3.0,-1.8,92.893,-46.2,1.354,0
38.0,3.0,1.0,329.0,6.0,1.4,94.465,-41.8,4.961,0
44.0,6.0,5.0,644.5,1.0,-1.8,93.075,-47.1,1.479,0
57.0,2.0,5.0,214.0,1.0,-2.9,92.963,-40.8,1.252,0
39.0,2.0,5.0,78.0,1.0,1.1,93.994,-36.4,4.857,0
34.0,2.0,5.0,22.0,5.0,1.4,94.465,-41.8,4.959,0
39.0,2.0,4.0,219.0,2.0,-3.4,92.431,-26.9,0.728,0
59.0,5.0,4.0,437.0,1.0,-2.9,92.963,-40.8,1.26,1
59.0,0.0,0.0,148.0,1.0,1.4,93.444,-36.1,4.967,0
43.0,2.0,5.0,145.0,2.0,1.4,93.918,-42.7,4.961,0
43.0,1.0,1.0,174.0,2.0,1.1,93.994,-36.4,4.857,0
56.0,1.0,1.0,219.0,2.0,-0.1,93.2,-42.0,4.021,0
33.0,0.0,1.0,154.0,2.0,1.4,94.465,-41.8,4.962,0
27.0,3.0,3.0,282.0,1.0,-1.8,92.893,-46.2,1.281,0
51.0,4.0,1.0,108.0,1.0,1.4,93.444,-36.1,4.967,0
42.0,2.0,5.0,115.0,1.0,1.4,93.918,-42.7,4.957,0
38.0,7.0,0.0,55.0,1.0,1.4,94.465,-41.8,4.961,0
46.0,2.0,5.0,201.0,6.0,-1.8,93.075,-47.1,1.415,0
33.0,3.0,0.0,21.0,6.0,1.1,93.994,-36.4,4.858,0
35.0,3.0,0.0,180.0,6.0,1.4,94.465,-41.8,4.864,0
38.0,1.0,1.0,83.0,5.0,-2.9,92.201,-31.4,0.851,0
30.0,4.0,4.0,613.0,1.0,-0.1,93.2,-42.0,4.153,0
27.0,3.0,3.0,135.0,1.0,-1.8,92.893,-46.2,1.327,0
31.0,3.0,1.0,197.0,1.0,-1.8,92.893,-46.2,1.313,0
29.0,3.0,3.0,65.0,5.0,1.1,93.994,-36.4,4.857,0
45.0,2.0,5.0,484.0,6.0,1.4,94.465,-41.8,4.866,0
28.0,2.0,5.0,160.0,6.0,1.4,93.918,-42.7,4.962,0
33.0,3.0,3.0,281.0,6.0,1.4,94.465,-41.8,4.864,0
53.0,8.0,5.0,404.0,2.0,1.1,93.994,-36.4,4.855,0
35.0,4.0,0.0,514.0,1.0,-1.1,94.767,-50.8,1.035,1
37.0,3.0,2.0,221.0,2.0,1.1,93.994,-36.4,4.856,0
39.0,1.0,4.0,148.0,2.0,-0.1,93.2,-42.0,4.191,0
43.0,2.0,1.0,81.0,3.0,1.4,93.918,-42.7,4.962,0
45.0,2.0,1.0,78.0,1.0,1.1,93.994,-36.4,4.858,0
49.0,3.0,3.0,283.0,3.0,1.1,93.994,-36.4,4.859,0
48.0,2.0,1.0,62.0,1.0,1.4,93.444,-36.1,4.963,0
49.0,4.0,5.0,160.0,6.0,1.4,93.918,-42.7,4.968,0
51.0,9.0,5.0,112.0,2.0,1.1,93.994,-36.4,4.857,0
43.0,3.0,3.0,354.0,6.0,1.4,94.465,-41.8,4.962,0
33.0,6.0,5.0,274.0,2.0,1.1,93.994,-36.4,4.855,0
31.0,3.0,0.0,317.0,2.0,1.4,93.918,-42.7,4.963,0
51.0,3.0,5.0,71.0,1.0,1.1,93.994,-36.4,4.857,0
33.0,4.0,5.0,32.0,1.0,-1.8,92.893,-46.2,1.281,0
